cid,year,week,anger,disgust,joy,sad,fear,angerlw,disgustlw,joylw,sadlw,fearlw,bindex,cida,cidweek,province,provinceyear,aqi,pm25,realnum,tmin,tmax,wind,sunnyr,popw
2,2014,44,9.5238,11.9048,47.619,26.1905,4.7619,0.090909,0.090909,0.454545,0.318182,0.045455,104.714286,2,244,41,201441,122.428571,84.985714,42,8.285714,17.428570999999998,0.0,0.571429,602.0
2,2014,45,7.142900000000001,28.571400000000004,14.285700000000002,42.8571,7.142900000000001,0.095238,0.119048,0.47619,0.261905,0.047619,103.714286,2,245,41,201441,117.28571399999998,80.42857099999998,14,6.142857,15.714285999999998,0.464286,0.714286,602.0
2,2014,46,14.285700000000002,14.285700000000002,42.8571,28.571400000000004,0.0,0.07142899999999999,0.285714,0.14285699999999998,0.428571,0.07142899999999999,81.57142900000002,2,246,41,201441,114.28571399999998,81.35714300000002,14,3.0,13.571429,0.0,0.857143,602.0
2,2014,47,15.2778,13.8889,19.4444,44.4444,6.944400000000001,0.14285699999999998,0.14285699999999998,0.428571,0.285714,0.0,184.285714,2,247,41,201441,309.857143,265.371429,72,5.571429,13.428571,0.0,0.285714,602.0
2,2014,48,21.5385,12.3077,32.3077,24.6154,9.2308,0.152778,0.138889,0.194444,0.444444,0.069444,151.71428600000004,2,248,41,201441,155.571429,117.342857,65,0.285714,8.142857000000001,0.571429,0.428571,602.0
2,2014,49,11.1111,33.3333,38.8889,16.666700000000002,0.0,0.215385,0.123077,0.323077,0.246154,0.092308,123.28571399999998,2,249,41,201441,177.28571399999996,137.971429,18,-3.833333,6.8333330000000005,0.0,0.714286,602.0
2,2014,50,22.2222,16.666700000000002,33.3333,16.666700000000002,11.1111,0.111111,0.333333,0.388889,0.166667,0.0,112.71428600000002,2,250,41,201441,121.28571399999998,87.07142900000002,18,-3.0,7.428571000000002,0.0,0.857143,602.0
2,2014,51,0.0,14.285700000000002,64.2857,14.285700000000002,7.142900000000001,0.222222,0.166667,0.333333,0.166667,0.111111,108.571429,2,251,41,201441,129.428571,98.242857,14,-3.2,7.6,0.0,0.857143,602.0
2,2014,52,7.142900000000001,7.142900000000001,50.0,35.7143,0.0,0.0,0.14285699999999998,0.642857,0.14285699999999998,0.07142899999999999,113.28571399999998,2,252,41,201441,142.71428600000004,106.2,14,-2.166667,9.333333,0.0,0.857143,602.0
2,2015,1,6.8966,10.3448,48.2759,27.5862,6.8966,0.07142899999999999,0.07142899999999999,0.5,0.357143,0.0,121.142857,2,201,41,201541,208.571429,179.757143,29,-1.714286,8.142857000000001,1.4285709999999998,0.714286,602.0
2,2015,2,18.1818,22.7273,31.8182,18.1818,9.0909,0.068966,0.103448,0.482759,0.275862,0.068966,103.571429,2,202,41,201541,214.142857,167.8,22,-2.333333,8.666667,2.178571,0.714286,602.0
2,2015,3,21.875,12.5,43.75,18.75,3.125,0.181818,0.227273,0.318182,0.181818,0.090909,106.571429,2,203,41,201541,186.428571,136.371429,32,-2.666667,8.833333,1.857143,0.857143,602.0
2,2015,4,16.0,16.0,52.0,16.0,0.0,0.21875,0.125,0.4375,0.1875,0.03125,98.428571,2,204,41,201541,195.857143,156.6,25,-2.571429,4.714286,2.0,0.285714,602.0
2,2015,5,7.6923,7.6923,53.8462,23.0769,7.6923,0.16,0.16,0.52,0.16,0.0,58.714286,2,205,41,201541,176.85714299999995,138.82857099999998,13,-3.714286,4.285714,1.785714,0.428571,602.0
2,2015,6,11.7647,17.6471,35.2941,17.6471,17.6471,0.076923,0.076923,0.538462,0.230769,0.076923,50.0,2,206,41,201541,125.71428600000002,89.842857,17,-2.714286,9.142857,2.678571,1.0,602.0
2,2015,7,0.0,21.4286,35.7143,42.8571,0.0,0.117647,0.17647100000000002,0.352941,0.17647100000000002,0.17647100000000002,51.857143,2,207,41,201541,221.428571,175.585714,14,1.4285709999999998,13.571429,1.785714,0.571429,602.0
2,2015,8,0.0,15.3846,46.1538,30.7692,7.6923,0.0,0.214286,0.357143,0.428571,0.0,59.14285699999999,2,208,41,201541,209.857143,160.028571,13,0.166667,10.0,1.75,0.428571,602.0
2,2015,9,17.874399999999994,24.1546,28.5024,11.1111,18.3575,0.0,0.153846,0.461538,0.307692,0.076923,157.85714299999995,2,209,41,201541,93.0,45.142857,207,0.333333,10.333333,2.785714,0.571429,602.0
2,2015,10,22.0,22.0,22.0,24.0,10.0,0.178744,0.241546,0.285024,0.111111,0.183575,129.571429,2,210,41,201541,108.428571,76.328571,50,0.666667,11.166667,1.892857,0.714286,602.0
2,2015,11,17.8571,10.7143,28.571400000000004,35.7143,7.142900000000001,0.22,0.22,0.22,0.24,0.1,126.428571,2,211,41,201541,161.85714299999995,122.085714,28,6.571428999999998,17.142857,2.321429,0.428571,602.0
2,2015,12,16.0,12.0,24.0,24.0,24.0,0.178571,0.107143,0.285714,0.357143,0.07142899999999999,135.14285700000002,2,212,41,201541,135.0,75.35714300000002,25,7.0,18.142857,1.3214290000000002,0.285714,602.0
2,2015,13,13.0435,13.0435,43.4783,26.087,4.3478,0.16,0.12,0.24,0.24,0.24,92.142857,2,213,41,201541,102.428571,66.028571,23,8.857142999999997,21.0,2.142857,0.714286,602.0
2,2015,14,23.8095,33.3333,19.0476,23.8095,0.0,0.130435,0.130435,0.434783,0.26087,0.043478,102.142857,2,214,41,201541,87.285714,60.828571,21,6.428571,14.714285999999998,2.821429,0.285714,602.0
2,2015,15,0.0,7.6923,38.4615,46.1538,7.6923,0.238095,0.333333,0.190476,0.238095,0.0,70.14285699999999,2,215,41,201541,96.285714,62.542857,13,9.285714,21.857143,3.357143,0.714286,602.0
2,2015,16,23.5294,11.7647,29.4118,23.5294,11.7647,0.0,0.076923,0.384615,0.461538,0.076923,70.42857099999998,2,216,41,201541,107.142857,55.614286,17,11.857143,21.571429,2.821429,0.571429,602.0
2,2015,17,23.0769,38.4615,38.4615,0.0,0.0,0.235294,0.117647,0.294118,0.235294,0.117647,86.57142900000002,2,217,41,201541,104.142857,71.92857099999998,13,16.428570999999998,28.714286,3.142857,0.857143,602.0
2,2015,18,27.2727,27.2727,36.3636,9.0909,0.0,0.230769,0.384615,0.384615,0.0,0.0,78.0,2,218,41,201541,87.714286,59.15714300000001,11,15.428571,25.714286,3.214286,0.14285699999999998,602.0
2,2015,19,0.0,23.5294,47.0588,23.5294,5.8824000000000005,0.272727,0.272727,0.363636,0.090909,0.0,83.42857099999998,2,219,41,201541,87.42857099999998,56.7,17,14.285714000000002,23.714286,2.607143,0.571429,602.0
2,2015,20,22.2222,11.1111,33.3333,33.3333,0.0,0.0,0.235294,0.470588,0.235294,0.058824,42.571429,2,220,41,201541,108.857143,71.35714300000002,9,17.571429000000002,28.285714,3.285714,0.714286,602.0
2,2015,21,0.0,37.5,50.0,12.5,0.0,0.222222,0.111111,0.333333,0.333333,0.0,59.0,2,221,41,201541,119.857143,85.985714,8,18.0,29.428571,3.071429,0.714286,602.0
2,2015,22,18.1818,0.0,54.5455,18.1818,9.0909,0.0,0.375,0.5,0.125,0.0,84.57142900000002,2,222,41,201541,116.142857,78.771429,11,20.428571,30.571429,3.142857,0.285714,602.0
2,2015,23,16.666700000000002,50.0,0.0,33.3333,0.0,0.181818,0.0,0.545455,0.181818,0.090909,62.571429,2,223,41,201541,114.28571399999998,69.38571400000001,6,21.0,32.857143,3.178571,0.428571,602.0
2,2015,24,0.0,0.0,88.8889,11.1111,0.0,0.166667,0.5,0.0,0.333333,0.0,67.42857099999999,2,224,41,201541,109.0,67.257143,9,21.571429,32.857143,3.071429,0.285714,602.0
2,2015,25,0.0,30.0,40.0,20.0,10.0,0.0,0.0,0.8888889999999999,0.111111,0.0,16.285714000000002,2,225,41,201541,101.857143,64.371429,10,20.857143,29.428571,2.214286,0.14285699999999998,602.0
2,2015,26,28.571400000000004,0.0,14.285700000000002,57.1429,0.0,0.0,0.3,0.4,0.2,0.1,41.714286,2,226,41,201541,73.14285699999998,50.142857,7,21.714286,29.428571,2.571429,0.14285699999999998,602.0
2,2015,27,25.0,25.0,50.0,0.0,0.0,0.285714,0.0,0.14285699999999998,0.571429,0.0,33.0,2,227,41,201541,115.71428600000002,74.35714300000002,4,21.285714,32.285714,2.607143,0.285714,602.0
2,2015,28,50.0,0.0,33.3333,16.666700000000002,0.0,0.25,0.25,0.5,0.0,0.0,32.857143,2,228,41,201541,97.857143,64.0,6,23.142857,33.714286,3.035714,0.285714,602.0
2,2015,29,0.0,16.666700000000002,83.3333,0.0,0.0,0.5,0.0,0.333333,0.166667,0.0,40.714286,2,229,41,201541,88.0,64.5,6,22.0,30.142857,2.142857,0.0,602.0
2,2015,30,9.0909,18.1818,54.5455,0.0,18.1818,0.0,0.166667,0.833333,0.0,0.0,33.142857,2,230,41,201541,76.42857099999998,51.942857,11,24.428571,34.571428999999995,1.714286,0.714286,602.0
2,2015,31,0.0,33.3333,0.0,50.0,16.666700000000002,0.090909,0.181818,0.545455,0.0,0.181818,16.285714000000002,2,231,41,201541,63.428571,42.842857,6,23.285714,30.857143,3.0,0.0,602.0
2,2015,32,18.1818,18.1818,36.3636,18.1818,9.0909,0.0,0.333333,0.0,0.5,0.166667,41.142857,2,232,41,201541,99.0,72.714286,11,22.428571,31.142857,3.0,0.285714,602.0
2,2015,33,29.4118,17.6471,29.4118,17.6471,5.8824000000000005,0.181818,0.181818,0.363636,0.181818,0.090909,40.714286,2,233,41,201541,86.42857099999998,61.442857,17,22.0,31.428571,3.0,0.14285699999999998,602.0
2,2015,34,16.666700000000002,16.666700000000002,16.666700000000002,25.0,25.0,0.294118,0.17647100000000002,0.294118,0.17647100000000002,0.058824,0.0,2,234,41,201541,81.42857099999998,54.557143,12,20.142857,30.285714,3.107143,0.14285699999999998,602.0
2,2015,35,8.333300000000001,33.3333,41.6667,8.333300000000001,8.333300000000001,0.166667,0.166667,0.166667,0.25,0.25,24.428571,2,235,41,201541,63.285714,41.442857,12,19.285714,29.142857,3.0,0.14285699999999998,602.0
2,2015,36,11.1111,66.6667,0.0,22.2222,0.0,0.083333,0.333333,0.416667,0.083333,0.083333,8.142857000000001,2,236,41,201541,72.85714300000002,48.442857,9,18.428571,25.714286,3.0,0.14285699999999998,602.0
2,2015,37,0.0,12.5,62.5,0.0,25.0,0.111111,0.666667,0.0,0.222222,0.0,75.285714,2,237,41,201541,78.57142900000002,52.8,8,14.714285999999998,25.285714,3.035714,0.714286,602.0
2,2015,38,3.7037,46.2963,5.5556,14.8148,29.6296,0.0,0.125,0.625,0.0,0.25,41.142857,2,238,41,201541,115.71428600000002,84.2,54,17.571429000000002,27.857143,3.0,0.571429,602.0
2,2015,39,25.0,20.8333,29.1667,16.666700000000002,8.333300000000001,0.037037,0.462963,0.055556,0.148148,0.296296,40.714286,2,239,41,201541,112.71428600000002,81.814286,24,17.571429000000002,26.0,3.178571,0.428571,602.0
2,2015,40,7.142900000000001,7.142900000000001,42.8571,35.7143,7.142900000000001,0.25,0.208333,0.291667,0.166667,0.083333,24.428571,2,240,41,201541,91.714286,57.371429000000006,14,13.714285999999998,26.0,3.214286,0.428571,602.0
2,2015,41,18.1818,0.0,45.4545,18.1818,18.1818,0.07142899999999999,0.07142899999999999,0.428571,0.357143,0.07142899999999999,32.857143,2,241,41,201541,93.428571,58.385714,11,10.142857,24.0,3.071429,1.0,602.0
2,2015,42,15.7895,15.7895,26.3158,26.3158,15.7895,0.181818,0.0,0.454545,0.181818,0.181818,73.57142900000002,2,242,41,201541,148.0,110.685714,38,14.142857,25.285714,3.107143,0.571429,602.0
2,2015,43,8.0,8.0,52.0,20.0,12.0,0.157895,0.157895,0.263158,0.263158,0.157895,58.428571,2,243,41,201541,72.285714,46.442857,25,8.857142999999997,16.857143,2.785714,0.285714,602.0
2,2015,44,20.0,6.6667000000000005,53.3333,13.3333,6.6667000000000005,0.08,0.08,0.52,0.2,0.12,41.142857,2,244,41,201541,141.28571399999996,105.0,15,6.857142999999999,17.0,2.642857,0.714286,602.0
2,2015,45,3.125,18.75,50.0,15.625,12.5,0.2,0.06666699999999999,0.533333,0.13333299999999998,0.06666699999999999,79.57142900000002,2,245,41,201541,89.285714,66.64285699999999,32,4.285714,10.142857,3.321429,0.14285699999999998,602.0
2,2015,46,8.860800000000003,13.9241,32.9114,40.5063,3.7975,0.03125,0.1875,0.5,0.15625,0.125,133.14285700000002,2,246,41,201541,114.857143,85.528571,79,4.857143,10.428571,3.071429,0.0,602.0
2,2015,47,10.0,10.0,30.0,45.0,5.0,0.088608,0.139241,0.329114,0.405063,0.037975,69.85714300000001,2,247,41,201541,67.57142900000001,48.142857,20,-0.666667,4.3333330000000005,3.392857,0.14285699999999998,602.0
2,2015,48,13.0719,21.5686,33.9869,23.5294,7.8431,0.1,0.1,0.3,0.45,0.05,143.28571399999996,2,248,41,201541,200.571429,152.414286,153,-3.833333,4.8333330000000005,3.071429,0.857143,602.0
2,2015,49,10.395999999999999,18.8119,30.198000000000004,30.6931,9.901,0.130719,0.215686,0.33986900000000003,0.235294,0.078431,229.0,2,249,41,201541,267.28571400000004,226.157143,202,-0.333333,8.0,3.035714,0.428571,602.0
2,2015,50,12.3457,18.5185,34.0741,26.1728,8.8889,0.10396,0.188119,0.30198,0.306931,0.09901,494.0,2,250,41,201541,152.14285700000005,111.21428600000002,405,-2.142857,7.428571000000002,3.285714,0.571429,602.0
2,2015,51,12.3457,18.107,29.218100000000003,30.864200000000004,9.465,0.123457,0.185185,0.340741,0.261728,0.088889,504.285714,2,251,41,201541,275.428571,245.628571,486,-2.142857,6.142857,3.0,0.285714,602.0
2,2015,52,11.5506,16.2975,38.1329,24.6835,9.3354,0.123457,0.18107,0.292181,0.308642,0.09465,592.714286,2,252,41,201541,193.142857,136.38571399999998,632,-2.285714,8.142857000000001,3.071429,0.714286,602.0
2,2016,1,14.4928,13.5266,34.2995,28.9855,8.6957,0.115506,0.162975,0.381329,0.246835,0.093354,188.0,2,201,41,201641,211.285714,158.64285700000005,207,-3.4,5.2,2.642857,0.571429,602.0
2,2016,2,11.6071,15.1786,39.2857,25.8929,8.0357,0.144928,0.135266,0.342995,0.28985500000000003,0.086957,159.0,2,202,41,201641,158.71428600000004,108.78571399999998,112,-5.0,4.285714,1.785714,0.571429,602.0
2,2016,3,9.0909,31.8182,30.303,24.2424,4.5455000000000005,0.116071,0.15178599999999998,0.392857,0.258929,0.08035700000000001,131.85714299999998,2,203,41,201641,218.571429,171.557143,66,-5.285714,3.285714,1.785714,0.571429,602.0
2,2016,4,12.963,18.5185,37.037,20.3704,11.1111,0.090909,0.318182,0.30303,0.242424,0.045455,122.28571399999998,2,204,41,201641,101.285714,67.957143,54,-8.857142999999997,2.0,1.785714,0.571429,602.0
2,2016,5,16.666700000000002,14.285700000000002,50.0,4.7619,14.285700000000002,0.12963,0.185185,0.37037,0.203704,0.111111,81.714286,2,205,41,201641,136.28571399999998,103.057143,42,-5.285714,3.857143,1.285714,0.714286,602.0
2,2016,6,3.8462000000000014,23.0769,38.4615,26.9231,7.6923,0.166667,0.14285699999999998,0.5,0.047619,0.14285699999999998,76.57142900000002,2,206,41,201641,116.571429,76.814286,26,-0.333333,10.0,1.857143,0.714286,602.0
2,2016,7,5.8824000000000005,11.7647,17.6471,41.1765,23.5294,0.038462,0.230769,0.384615,0.269231,0.076923,79.57142900000002,2,207,41,201641,76.714286,46.014286,17,-2.166667,8.0,1.928571,0.571429,602.0
2,2016,8,23.2558,30.2326,20.9302,13.9535,11.6279,0.058824,0.117647,0.17647100000000002,0.411765,0.235294,108.857143,2,208,41,201641,148.14285700000005,99.185714,43,-2.142857,9.857143,0.857143,0.714286,602.0
2,2016,9,7.4074,25.9259,29.6296,25.9259,11.1111,0.232558,0.30232600000000004,0.209302,0.139535,0.116279,91.285714,2,209,41,201641,125.428571,82.342857,27,2.166667,15.5,1.928571,0.857143,602.0
2,2016,10,5.8824000000000005,20.5882,38.2353,20.5882,14.7059,0.074074,0.259259,0.296296,0.259259,0.111111,84.714286,2,210,41,201641,195.0,105.742857,34,1.857143,13.0,1.4285709999999998,0.428571,602.0
2,2016,11,0.0,33.3333,25.0,25.0,16.666700000000002,0.058824,0.205882,0.382353,0.205882,0.147059,95.428571,2,211,41,201641,152.71428600000004,105.328571,12,5.166667,15.833332999999998,1.4285709999999998,0.428571,602.0
2,2016,12,6.8966,13.7931,48.2759,20.6897,10.3448,0.0,0.333333,0.25,0.25,0.166667,108.0,2,212,41,201641,160.428571,106.585714,29,6.714286,17.714285999999994,1.785714,0.285714,602.0
2,2016,13,0.0,16.666700000000002,38.8889,33.3333,11.1111,0.068966,0.137931,0.482759,0.206897,0.103448,77.714286,2,213,41,201641,119.0,64.314286,18,8.142857000000001,20.571429,2.214286,0.285714,602.0
2,2016,14,7.142900000000001,7.142900000000001,57.1429,21.4286,7.142900000000001,0.0,0.166667,0.388889,0.333333,0.111111,76.14285699999998,2,214,41,201641,132.14285700000002,77.242857,14,10.857143,20.714286,2.0,0.285714,602.0
2,2016,15,13.636400000000002,22.7273,36.3636,18.1818,9.0909,0.07142899999999999,0.07142899999999999,0.571429,0.214286,0.07142899999999999,67.714286,2,215,41,201641,159.28571399999996,99.471429,22,12.714286,25.285714,1.785714,0.714286,602.0
2,2016,16,0.0,15.3846,53.8462,23.0769,7.6923,0.136364,0.227273,0.363636,0.181818,0.090909,32.857143,2,216,41,201641,106.142857,71.414286,13,12.285714,24.142857,1.857143,0.428571,602.0
2,2016,17,17.6471,11.7647,52.9412,17.6471,0.0,0.0,0.153846,0.538462,0.230769,0.076923,58.571429,2,217,41,201641,98.428571,65.714286,17,13.714285999999998,22.857143,1.928571,0.14285699999999998,602.0
2,2016,18,0.0,0.0,83.3333,16.666700000000002,0.0,0.17647100000000002,0.117647,0.529412,0.17647100000000002,0.0,24.428571,2,218,41,201641,146.428571,82.014286,6,17.285714000000002,30.428571,3.071429,0.571429,602.0
2,2016,19,14.285700000000002,28.571400000000004,7.142900000000001,42.8571,7.142900000000001,0.0,0.0,0.833333,0.166667,0.0,50.142857,2,219,41,201641,152.571429,81.4,14,15.142857,24.285714,3.071429,0.571429,602.0
2,2016,20,0.0,0.0,66.6667,33.3333,0.0,0.14285699999999998,0.285714,0.07142899999999999,0.428571,0.07142899999999999,43.0,2,220,41,201641,134.28571399999998,68.85714300000001,6,13.857143,24.857143,2.285714,0.714286,602.0
2,2016,21,0.0,9.0909,54.5455,27.2727,9.0909,0.0,0.0,0.666667,0.333333,0.0,50.285714,2,221,41,201641,137.0,73.685714,11,16.857143,27.857143,2.214286,0.285714,602.0
2,2016,22,0.0,0.0,50.0,25.0,25.0,0.0,0.090909,0.545455,0.272727,0.090909,65.714286,2,222,41,201641,123.71428600000002,69.14285699999999,4,18.714286,28.428571,2.428571,0.285714,602.0
2,2016,23,20.0,10.0,40.0,30.0,0.0,0.0,0.0,0.5,0.25,0.25,66.714286,2,223,41,201641,82.57142900000002,57.285714,10,18.571429,27.0,1.785714,0.0,602.0
2,2016,24,5.263199999999999,15.7895,42.1053,31.5789,5.263199999999999,0.2,0.1,0.4,0.3,0.0,33.285714,2,224,41,201641,86.14285699999998,36.571429,19,20.571429,31.714286,2.928571,0.285714,602.0
2,2016,25,28.571400000000004,14.285700000000002,42.8571,14.285700000000002,0.0,0.052632000000000005,0.157895,0.421053,0.315789,0.052632000000000005,40.714286,2,225,41,201641,111.857143,49.571429,7,24.142857,34.857143,1.357143,0.428571,602.0
2,2016,26,33.3333,33.3333,16.666700000000002,16.666700000000002,0.0,0.285714,0.14285699999999998,0.428571,0.14285699999999998,0.0,8.142857000000001,2,226,41,201641,107.71428600000002,43.142857,6,21.571429,33.714286,1.928571,0.285714,602.0
2,2016,27,9.0909,9.0909,45.4545,27.2727,9.0909,0.333333,0.333333,0.166667,0.166667,0.0,24.428571,2,227,41,201641,113.142857,55.0,11,22.714286,31.428571,1.0714290000000002,0.0,602.0
2,2016,28,15.0,20.0,35.0,15.0,15.0,0.090909,0.090909,0.454545,0.272727,0.090909,24.714286,2,228,41,201641,80.42857099999998,52.142857,20,23.428571,30.0,1.0714290000000002,0.0,602.0
2,2016,29,14.285700000000002,7.142900000000001,28.571400000000004,42.8571,7.142900000000001,0.15,0.2,0.35,0.15,0.15,32.857143,2,229,41,201641,83.714286,54.285714,14,21.285714,27.857143,1.5714290000000002,0.0,602.0
2,2016,30,11.7647,11.7647,58.8235,17.6471,0.0,0.14285699999999998,0.07142899999999999,0.285714,0.428571,0.07142899999999999,40.714286,2,230,41,201641,84.285714,51.857143,17,25.285714,33.857143,1.785714,0.14285699999999998,602.0
2,2016,31,8.333300000000001,8.333300000000001,50.0,33.3333,0.0,0.117647,0.117647,0.5882350000000001,0.17647100000000002,0.0,49.42857100000001,2,231,41,201641,67.85714300000001,39.42857100000001,12,24.0,31.428571,1.5,0.0,602.0
2,2016,32,13.3333,6.6667000000000005,33.3333,33.3333,13.3333,0.083333,0.083333,0.5,0.333333,0.0,16.714285999999998,2,232,41,201641,63.571429,36.857143,15,23.428571,29.714286,1.5714290000000002,0.285714,602.0
2,2016,33,0.0,14.285700000000002,28.571400000000004,35.7143,21.4286,0.13333299999999998,0.06666699999999999,0.333333,0.333333,0.13333299999999998,24.714286,2,233,41,201641,64.285714,40.142857,14,23.714286,30.142857,1.285714,0.0,602.0
2,2016,34,26.6667,6.6667000000000005,33.3333,20.0,13.3333,0.0,0.14285699999999998,0.285714,0.357143,0.214286,24.714286,2,234,41,201641,75.42857099999998,40.0,15,22.714286,30.142857,1.785714,0.428571,602.0
2,2016,35,0.0,11.1111,55.55560000000001,22.2222,11.1111,0.266667,0.06666699999999999,0.333333,0.2,0.13333299999999998,24.857143,2,235,41,201641,85.85714300000002,36.714286,9,18.0,30.0,1.0714290000000002,1.0,602.0
2,2016,36,12.5,25.0,50.0,0.0,12.5,0.0,0.111111,0.555556,0.222222,0.111111,24.428571,2,236,41,201641,118.857143,71.714286,8,19.571429,31.857143,0.857143,0.428571,602.0
2,2016,37,0.0,0.0,25.0,50.0,25.0,0.125,0.25,0.5,0.0,0.125,24.857143,2,237,41,201641,100.428571,59.85714300000001,4,19.285714,28.857143,1.0714290000000002,0.285714,602.0
2,2016,38,0.0,7.6923,38.4615,38.4615,15.3846,0.0,0.0,0.25,0.5,0.25,24.714286,2,238,41,201641,93.571429,57.0,13,17.285714000000002,27.0,1.857143,0.428571,602.0
2,2016,39,3.5714,10.7143,35.7143,32.142900000000004,17.8571,0.0,0.076923,0.384615,0.384615,0.153846,37.285714,2,239,41,201641,94.714286,61.14285699999999,28,16.571429000000002,26.142857,1.357143,0.14285699999999998,602.0
2,2016,40,8.1081,13.5135,32.4324,40.5405,5.4054,0.035714,0.107143,0.357143,0.321429,0.178571,33.0,2,240,41,201641,91.0,60.85714300000001,37,15.285714000000002,27.142857,1.142857,0.571429,602.0
2,2016,41,0.0,32.142900000000004,42.8571,25.0,0.0,0.081081,0.13513499999999998,0.324324,0.405405,0.054054,61.285714,2,241,41,201641,117.142857,84.85714300000002,28,11.714286,21.285714,0.928571,0.285714,602.0
2,2016,42,9.5238,22.2222,36.5079,22.2222,9.5238,0.0,0.321429,0.428571,0.25,0.0,90.857143,2,242,41,201641,116.28571399999998,84.42857099999998,63,13.285714000000002,21.571429,0.428571,0.428571,602.0
2,2016,43,11.9048,11.9048,33.3333,40.4762,2.381,0.095238,0.222222,0.365079,0.222222,0.095238,88.42857099999998,2,243,41,201641,84.0,54.714286,42,8.857142999999997,14.571429,1.357143,0.0,602.0
2,2016,44,12.5,15.0,47.5,17.5,7.5,0.119048,0.119048,0.333333,0.404762,0.02381,94.857143,2,244,41,201641,88.14285699999998,56.571429,40,6.0,14.857143,1.357143,0.714286,602.0
2,2016,45,12.069,8.620700000000001,29.3103,27.5862,22.4138,0.125,0.15,0.475,0.175,0.075,107.142857,2,245,41,201641,144.71428600000004,108.428571,58,5.714286,15.0,2.214286,0.571429,602.0
2,2016,46,11.5702,19.8347,33.8843,28.099200000000003,6.6115999999999975,0.12069,0.086207,0.293103,0.275862,0.224138,164.28571399999996,2,246,41,201641,218.428571,171.71428600000004,121,5.857143,15.428571,1.357143,0.428571,602.0
2,2016,47,2.1395,78.4469,13.0745,5.0713,1.2678,0.115702,0.198347,0.338843,0.280992,0.066116,181.0,2,247,41,201641,185.857143,146.428571,1262,0.285714,8.142857000000001,0.642857,0.285714,602.0
2,2016,48,0.2772,88.21900000000002,9.9099,0.8316,0.7623,0.021395,0.784469,0.130745,0.050713,0.012678,123.571429,2,248,41,201641,165.0,125.0,1443,0.0,10.4,1.357143,0.571429,602.0
